"Latitude","Longitude","UTC","Pollutant","AQI","Category","Location","ReportingAgency","StationID","FullStationID"
"36.908115","-95.88235","2021-10-20T20:00","PM2.5","40","1","Copan","Oklahoma Department of Environmental Quality","401470217","840401470217"
"36.908115","-95.88235","2021-10-20T20:00","PM10","22","1","Copan","Oklahoma Department of Environmental Quality","401470217","840401470217"
"46.8511","-95.8467","2021-10-20T20:00","PM2.5","23","1","Detroit Lakes","Minnesota Pollution Control Agency","270052013","840270052013"
"44.4572","-95.835","2021-10-20T20:00","PM2.5","18","1","Marshall","Minnesota Pollution Control Agency","270834210","840270834210"
"34.906082","-95.794128","2021-10-20T20:00","PM2.5","45","1","McAlester","Oklahoma Department of Environmental Quality","401210415","840401210415"
"34.906082","-95.794128","2021-10-20T20:00","PM10","17","1","McAlester","Oklahoma Department of Environmental Quality","401210415","840401210415"
"39.0242","-95.7114","2021-10-20T20:00","PM2.5","27","1","KNI-Topeka","Kansas Dept. of Health and Environment","201770013","840201770013"
"39.0242","-95.7114","2021-10-20T20:00","PM10","25","1","KNI-Topeka","Kansas Dept. of Health and Environment","201770013","840201770013"
"37.67696","-95.47594","2021-10-20T20:00","PM2.5","40","1","Chanute","Kansas Dept. of Health and Environment","201330003","840201330003"
"37.67696","-95.47594","2021-10-20T20:00","PM10","38","1","Chanute","Kansas Dept. of Health and Environment","201330003","840201330003"
"40.970001","-95.044998","2021-10-20T20:00","PM2.5","31","1","Viking Lake State Park","Iowa DNR","191370002","840191370002"
"39.741667","-94.858333","2021-10-20T20:00","PM10","26","1","St. Joseph","Missouri Department of Natural Resources","290210005","840290210005"
"39.741667","-94.858333","2021-10-20T20:00","PM2.5","20","1","St. Joseph","Missouri Department of Natural Resources","290210005","840290210005"
"38.8386","-94.7464","2021-10-20T20:00","PM2.5","43","1","Heritage Park","Kansas Dept. of Health and Environment","200910010","840200910010"
"38.8386","-94.7464","2021-10-20T20:00","PM10","32","1","Heritage Park","Kansas Dept. of Health and Environment","200910010","840200910010"
"43.123299","-94.693298","2021-10-20T20:00","PM2.5","41","1","Emmetsburg, ILCC","Iowa DNR","191471002","840191471002"
"35.750599","-94.669701","2021-10-20T20:00","PM2.5","34","1","STILWELL CASTNET & NCORE","Cherokee Nation","400019009","840400019009"
"35.750599","-94.669701","2021-10-20T20:00","PM10","12","1","STILWELL CASTNET & NCORE","Cherokee Nation","400019009","840400019009"
"39.1175","-94.6356","2021-10-20T20:00","PM2.5","46","1","WY/KC","Kansas Dept. of Health and Environment","202090021","840202090021"
"39.1175","-94.6356","2021-10-20T20:00","PM10","31","1","WY/KC","Kansas Dept. of Health and Environment","202090021","840202090021"
"47.38443","-94.60166","2021-10-20T20:00","PM2.5","50","1","Leech Lake Nation: Cass Lake","Minnesota Pollution Control Agency","270213410","840270213410"
"38.75961","-94.57983","2021-10-20T20:00","PM2.5","23","1","RG_SOUTH","Missouri Department of Natural Resources","290370003","840290370003"
"39.10465","-94.57055","2021-10-20T20:00","PM10","37","1","Troost","Missouri Department of Natural Resources","290950034","840290950034"
"39.10465","-94.57055","2021-10-20T20:00","PM2.5","16","1","Troost","Missouri Department of Natural Resources","290950034","840290950034"
"39.13198","-94.53128","2021-10-20T20:00","PM10","44","1","Front Street","Missouri Department of Natural Resources","290950018","840290950018"
"35.408138","-94.524414","2021-10-20T20:00","PM2.5","40","1","ROLAND","Cherokee Nation","401359021","840401359021"
"39.047911","-94.450513","2021-10-20T20:00","PM2.5","39","1","Blue Ridge I-70","Missouri Department of Natural Resources","290950042","840290950042"
"39.303056","-94.376389","2021-10-20T20:00","PM2.5","25","1","LIBERTY","Missouri Department of Natural Resources","290470005","840290470005"
"37.19822","-94.31702","2021-10-20T20:00","PM10","56","2","CARTHAGE","Missouri Department of Natural Resources","290970003","840290970003"
"46.3944","-94.1433","2021-10-20T20:00","PM2.5","4","1","Brainerd","Minnesota Pollution Control Agency","270353204","840270353204"
"45.55","-94.1333","2021-10-20T20:00","PM2.5","15","1","St. Cloud","Minnesota Pollution Control Agency","271453052","840271453052"
"37.70097","-94.03474","2021-10-20T20:00","PM2.5","40","1","ELDOSPGS","Missouri Department of Natural Resources","290390001","840290390001"
"32.5364","-93.7492","2021-10-20T20:00","PM2.5","49","1","Shreveport Airport","Louisiana Department of Environmental Quality","220150008","840220150008"
"45.2108","-93.6686","2021-10-20T20:00","PM2.5","22","1","St. Michael","Minnesota Pollution Control Agency","271713201","840271713201"
"41.6031","-93.643303","2021-10-20T20:00","PM2.5","57","2","CARPENTER","Polk Co. Air Quality Division","191530030","840191530030"
"44.789398","-93.512497","2021-10-20T20:00","PM2.5","30","1","Shakopee","Minnesota Pollution Control Agency","271390505","840271390505"
"37.256069","-93.299692","2021-10-20T20:00","PM2.5","52","2","Hillcrest HS","Missouri Department of Natural Resources","290770036","840290770036"
"44.706123","-93.285803","2021-10-20T20:00","PM2.5","42","1","Lakeville - Near Road","Minnesota Pollution Control Agency","270370480","840270370480"
"45.008297","-93.277041","2021-10-20T20:00","PM10","24","1","Minneapolis-Pacific St","Minnesota Pollution Control Agency","270530910","840270530910"
"45.012102","-93.276699","2021-10-20T20:00","PM10","23","1","Minneapolis-Lowry Ave","Minnesota Pollution Control Agency","270530909","840270530909"
"45.013611","-93.272049","2021-10-20T20:00","PM10","19","1","Minneapolis - Bottineau/Marshall Terrace","Minnesota Pollution Control Agency","270531909","840270531909"
"44.9536","-93.2581","2021-10-20T20:00","PM2.5","23","1","Minneapolis-Phillips","Minnesota Pollution Control Agency","270530963","840270530963"
"44.9653","-93.2551","2021-10-20T20:00","PM2.5","29","1","Minneapolis-Near Road","Minnesota Pollution Control Agency","270530962","840270530962"
"44.7383","-93.2372","2021-10-20T20:00","PM2.5","24","1","Apple Valley","Minnesota Pollution Control Agency","270370470","840270370470"
"45.1425","-93.2139","2021-10-20T20:00","PM2.5","17","1","Blaine","Minnesota Pollution Control Agency","270031002","840270031002"
"45.1425","-93.2139","2021-10-20T20:00","PM10","12","1","Blaine","Minnesota Pollution Control Agency","270031002","840270031002"
"44.9507","-93.0985","2021-10-20T20:00","PM10","21","1","St. Paul - Downtown","Minnesota Pollution Control Agency","271230868","840271230868"
"44.9594","-93.0356","2021-10-20T20:00","PM2.5","28","1","St. Paul-Harding H.S.","Minnesota Pollution Control Agency","271230871","840271230871"
"47.5212","-92.5393","2021-10-20T20:00","PM2.5","12","1","Virginia","Minnesota Pollution Control Agency","271377001","840271377001"
"46.713694","-92.511722","2021-10-20T20:00","PM2.5","0","1","Fond du Lac","Minnesota Pollution Control Agency","270177417","840270177417"
"43.9947","-92.4497","2021-10-20T20:00","PM2.5","25","1","Rochester","Minnesota Pollution Control Agency","271095008","840271095008"
"34.6811","-92.3283","2021-10-20T20:00","PM2.5","40","1","ADEQ-DSR","Arkansas Department of Environmental Quality","051191008","840051191008"
"42.5014","-92.315804","2021-10-20T20:00","PM2.5","44","1","Waterloo, Water Tower","Iowa DNR","190130009","840190130009"
"46.743889","-92.166946","2021-10-20T20:00","PM2.5","6","1","West Duluth","Minnesota Pollution Control Agency","271377554","840271377554"
"46.8183","-92.0892","2021-10-20T20:00","PM2.5","0","1","Duluth-WDSE","Minnesota Pollution Control Agency","271377550","840271377550"
"30.2258","-92.042801","2021-10-20T20:00","PM2.5","38","1","Lafayette","Louisiana Department of Environmental Quality","220550007","840220550007"
"39.4751","-91.78899","2021-10-20T20:00","PM10","18","1","MTSP","Missouri Department of Natural Resources","291370001","840291370001"
"41.9767","-91.6878","2021-10-20T20:00","PM2.5","39","1","PUBLIC HEALTH","Linn Co. Public Health ","191130040","840191130040"
"41.658195","-91.503471","2021-10-20T20:00","PM2.5","40","1","Iowa City, Hoover School","Iowa DNR","191032001","840191032001"
"47.9464","-91.4953","2021-10-20T20:00","PM2.5","12","1","Ely","Minnesota Pollution Control Agency","270750005","840270750005"
"44.761398","-91.413002","2021-10-20T20:00","PM2.5","41","1","Eau Claire","Wisconsin Dept. of Natural Resources","550350014","840550350014"
"44.761398","-91.413002","2021-10-20T20:00","PM10","22","1","Eau Claire","Wisconsin Dept. of Natural Resources","550350014","840550350014"
"43.7781","-91.225","2021-10-20T20:00","PM2.5","29","1","LACROSSE DOT","Wisconsin Dept. of Natural Resources","550630012","840550630012"
"30.4622","-91.1769","2021-10-20T20:00","PM2.5","25","1","Capitol","Louisiana Department of Environmental Quality","220330009","840220330009"
"41.4014","-91.0684","2021-10-20T20:00","PM2.5","33","1","Muscatine, High School East Campus","Iowa DNR","191390019","840191390019"
"30.315","-90.8114","2021-10-20T20:00","PM2.5","43","1","French Settlement","Louisiana Department of Environmental Quality","220630002","840220630002"
"33.750833","-90.734167","2021-10-20T20:00","PM2.5","40","1","CLEVELAND","Mississippi DEQ","280110002","840280110002"
"46.6144","-90.6986","2021-10-20T20:00","PM2.5","11","1","Bad River Tribal School","Wisconsin Dept. of Natural Resources","550030010","840550030010"
"42.692131","-90.696373","2021-10-20T20:00","PM2.5","39","1","Potosi","Wisconsin Dept. of Natural Resources","550430009","840550430009"
"41.467201","-90.688301","2021-10-20T20:00","PM10","52","2","Buffalo","Iowa DNR","191630017","840191630017"
"45.2039","-90.6","2021-10-20T20:00","PM2.5","32","1","PERKINSTOWN","Wisconsin Dept. of Natural Resources","551198001","840551198001"
"41.529999","-90.587502","2021-10-20T20:00","PM2.5","42","1","Davenport, 10th & Vine","Iowa DNR","191630015","840191630015"
"41.5144","-90.5172","2021-10-20T20:00","PM2.5","40","1","ROCK_IS","Illinois EPA","171613002","840171613002"
"38.448581","-90.398436","2021-10-20T20:00","PM2.5","38","1","ARNOLD WEST","Missouri Department of Natural Resources","290990019","840290990019"
"38.448581","-90.398436","2021-10-20T20:00","PM10","18","1","ARNOLD WEST","Missouri Department of Natural Resources","290990019","840290990019"
"39.101439","-90.344494","2021-10-20T20:00","PM2.5","44","1","JERSEYVL","Illinois EPA","170830117","840170830117"
"38.631057","-90.281144","2021-10-20T20:00","PM2.5","44","1","Forest Park","Missouri Department of Natural Resources","295100094","840295100094"
"38.5425","-90.263611","2021-10-20T20:00","PM2.5","28","1","BROADWAY (South)","Missouri Department of Natural Resources","295100007","840295100007"
"32.346905","-90.225928","2021-10-20T20:00","PM2.5","44","1","Hinds CC","Mississippi DEQ","280490021","840280490021"
"41.823101","-90.211899","2021-10-20T20:00","PM2.5","54","2","Clinton, Chancy Park","Iowa DNR","190450019","840190450019"
"30.4293","-90.1997","2021-10-20T20:00","PM2.5","12","1","Madisonville","Louisiana Department of Environmental Quality","221030002","840221030002"
"38.656449","-90.198548","2021-10-20T20:00","PM10","36","1","BLAIR STREET","Missouri Department of Natural Resources","295100085","840295100085"
"38.656449","-90.198548","2021-10-20T20:00","PM2.5","32","1","BLAIR STREET","Missouri Department of Natural Resources","295100085","840295100085"
"35.1967","-90.1911","2021-10-20T20:00","PM2.5","39","1","MARION","Arkansas Department of Environmental Quality","050350005","840050350005"
"38.65643","-90.18977","2021-10-20T20:00","PM10","73","2","Branch Street","Missouri Department of Natural Resources","295100093","840295100093"
"38.65643","-90.18977","2021-10-20T20:00","PM2.5","35","1","Branch Street","Missouri Department of Natural Resources","295100093","840295100093"
"32.329111","-90.182722","2021-10-20T20:00","PM2.5","46","1","Jackson NCORE","Mississippi DEQ","280490020","840280490020"
"32.329111","-90.182722","2021-10-20T20:00","PM10","24","1","Jackson NCORE","Mississippi DEQ","280490020","840280490020"
"38.611893","-90.160614","2021-10-20T20:00","PM2.5","48","1","East St. Louis","Illinois EPA","171630010","840171630010"
"38.7045","-90.1397","2021-10-20T20:00","PM2.5","63","2","GC_MAD","Illinois EPA","171191007","840171191007"
"34.820556","-89.987778","2021-10-20T20:00","PM2.5","43","1","HERNANDO","Mississippi DEQ","280330002","840280330002"
"29.9431","-89.9761","2021-10-20T20:00","PM2.5","40","1","Chalmette Vista","Louisiana Department of Environmental Quality","220870007","840220870007"
"35.151588","-89.85022","2021-10-20T20:00","PM2.5","52","2","SHELBY FARMS","Shelby County Health Department","471570075","840471570075"
"38.1761","-89.7883","2021-10-20T20:00","PM2.5","38","1","HOUSTON","Illinois EPA","171570001","840171570001"
"47.9721","-89.6908","2021-10-20T20:00","PM2.5","0","1","Grand Portage","Minnesota Pollution Control Agency","270317810","840270317810"
"43.4356","-89.6803","2021-10-20T20:00","PM2.5","38","1","Devils Lake","Wisconsin Dept. of Natural Resources","551110007","840551110007"
"43.4356","-89.6803","2021-10-20T20:00","PM10","23","1","Devils Lake","Wisconsin Dept. of Natural Resources","551110007","840551110007"
"46.0481","-89.6536","2021-10-20T20:00","PM2.5","12","1","TROUT LAKE","Wisconsin Dept. of Natural Resources","551250001","840551250001"
"39.831921","-89.644164","2021-10-20T20:00","PM2.5","40","1","Springfield Ag","Illinois EPA","171670012","840171670012"
"43.07378","-89.43595","2021-10-20T20:00","PM2.5","32","1","Madison University Ave","Wisconsin Dept. of Natural Resources","840550250047","840550250047"
"43.07378","-89.43595","2021-10-20T20:00","PM10","18","1","Madison University Ave","Wisconsin Dept. of Natural Resources","840550250047","840550250047"
"30.3008","-89.395798","2021-10-20T20:00","PM2.5","42","1","WAVELAND","Mississippi DEQ","280450003","840280450003"
"36.0528","-89.3819","2021-10-20T20:00","PM2.5","38","1","DYERSBURG","Tennessee Air Pollution Control Div.","470450004","840470450004"
"43.1008","-89.3572","2021-10-20T20:00","PM2.5","30","1","MADISON EAST","Wisconsin Dept. of Natural Resources","550250041","840550250041"
"31.322779","-89.287498","2021-10-20T20:00","PM2.5","37","1","Hattiesburg","Mississippi DEQ","280350004","840280350004"
"42.267002","-89.08917","2021-10-20T20:00","PM2.5","36","1","Rockford","Illinois EPA","840172010118","840172010118"
"30.39","-89.0497","2021-10-20T20:00","PM2.5","34","1","GPORT YC","Mississippi DEQ","280470008","840280470008"
"40.5169","-88.9975","2021-10-20T20:00","PM2.5","43","1","NORMAL","Illinois EPA","171132003","840171132003"
"39.8669","-88.9256","2021-10-20T20:00","PM2.5","56","2","DECATUR","Illinois EPA","171150013","840171150013"
"35.705338","-88.81959","2021-10-20T20:00","PM2.5","50","1","Jackson","Tennessee Air Pollution Control Div.","840471130010","840471130010"
"45.5639","-88.81","2021-10-20T20:00","PM2.5","22","1","POTAWATOMI","Wisconsin Dept. of Natural Resources","550410007","840550410007"
"38.088902","-88.625","2021-10-20T20:00","PM2.5","45","1","KNIGHT_P","Illinois EPA","170650002","840170650002"
"43.46611","-88.621109","2021-10-20T20:00","PM2.5","33","1","Horicon Wildlife Area","Wisconsin Dept. of Natural Resources","550270001","840550270001"
"43.46611","-88.621109","2021-10-20T20:00","PM10","21","1","Horicon Wildlife Area","Wisconsin Dept. of Natural Resources","550270001","840550270001"
"30.377501","-88.533897","2021-10-20T20:00","PM2.5","26","1","PASCAGOULA","Mississippi DEQ","280590006","840280590006"
"44.3069","-88.3956","2021-10-20T20:00","PM2.5","41","1","APPLETON AAL","Wisconsin Dept. of Natural Resources","550870009","840550870009"
"40.052241","-88.372549","2021-10-20T20:00","PM2.5","39","1","BONDVILLE","Illinois EPA","170191001","840170191001"
"32.36253","-88.27792","2021-10-20T20:00","PM2.5","39","1","Ward","Alabama Department of Environmental Management","011190003","840011190003"
"42.2211","-88.2411","2021-10-20T20:00","PM2.5","40","1","CARY","Illinois EPA","171110001","840171110001"
"43.0203","-88.215","2021-10-20T20:00","PM2.5","38","1","WAUKESHA - CLEVELAND AVE","Wisconsin Dept. of Natural Resources","551330027","840551330027"
"43.0203","-88.215","2021-10-20T20:00","PM10","32","1","WAUKESHA - CLEVELAND AVE","Wisconsin Dept. of Natural Resources","551330027","840551330027"
"41.7714","-88.1522","2021-10-20T20:00","PM2.5","40","1","Naperville","Illinois EPA","170434002","840170434002"
"41.526885","-88.116474","2021-10-20T20:00","PM2.5","42","1","Joliet","Illinois EPA","171971002","840171971002"
"30.7697","-88.0875","2021-10-20T20:00","PM2.5","42","1","CHICK.","Alabama Department of Environmental Management","010970003","840010970003"
"44.5167","-87.9939","2021-10-20T20:00","PM2.5","27","1","GREEN BAY E HIGH","Wisconsin Dept. of Natural Resources","550090005","840550090005"
"42.93257","-87.93434","2021-10-20T20:00","PM2.5","38","1","MILWAUKEE COLLEGE AVE.-NR","Wisconsin Dept. of Natural Resources","550790056","840550790056"
"42.93257","-87.93434","2021-10-20T20:00","PM10","29","1","MILWAUKEE COLLEGE AVE.-NR","Wisconsin Dept. of Natural Resources","550790056","840550790056"
"43.0178","-87.9333","2021-10-20T20:00","PM2.5","43","1","MILWAUKEE 16TH ST","Wisconsin Dept. of Natural Resources","550790010","840550790010"
"42.0603","-87.8631","2021-10-20T20:00","PM2.5","39","1","DESPLNS","Illinois EPA","170314007","840170314007"
